gene,annot,lfc,KOG,nseqs,delta.rank,pval,padj
Pseudodiploria165799,"Acidic (leucine-rich) nuclear phosphoprotein 32 family, member",0.25568064453281225,"Cell cycle control, cell division, chromosome partitioning",116,-25,0.912760642332401,0.992021730708691
Pseudodiploria165848,mesenchymal-epithelial cell signaling involved in prostate gland development,0.08432556407838923,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria165858,Galactosyltransferase,0.08995017995880998,Carbohydrate transport and metabolism,284,-6,0.966311562239732,0.992021730708691
Pseudodiploria165903,metallocarboxypeptidase activity,0.626409929024389,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria165918,sodium potassium-transporting ATPase subunit,0.19489264912475818,Inorganic ion transport and metabolism,219,2,0.992021730708691,0.992021730708691
Pseudodiploria165927,O-methyltransferase that catalyzes the 2 O-methylation steps in the ubiquinone biosynthetic pathway,-0.4249343550810498,Coenzyme transport and metabolism,60,767,0.0145288460355061,0.085269194913703
Pseudodiploria166027,"oxidoreductase activity, acting on the CH-CH group of donors",0.5283025197287333,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria166037,elastin catabolic process,0.29731657784454496,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria166067,structural constituent of ribosome,0.24501736617204628,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria166086,carbohydrate binding,-0.8833667498417914,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria166133,cysteine-type endopeptidase activity,0.44191535966311735,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria166176,sequence-specific DNA binding,-1.06631071962956,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria166221,protein heterodimerization activity,-0.2515151517040278,Chromatin structure and dynamics,64,-47,0.876235850844693,0.992021730708691
Pseudodiploria166370,seminal vesicle morphogenesis,0.2093064835195907,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria166451,Protein of unknown function (DUF1295),-0.3371449613352373,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria166516,Beta-lactamase,-0.8153381911240055,Defense mechanisms,47,277,0.433741224439166,0.8685393273321329
Pseudodiploria166585,"ATPase activity, coupled to transmembrane movement of substances",0.18124372621733148,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria166659,dynein intermediate chain binding,-0.5306351581732824,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria166687,lipid catabolic process,0.4463012084246573,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria166695,Belongs to the globin family,-0.50392830645515,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria166741,Aldolase/RraA,0.36179625807524934,Carbohydrate transport and metabolism,284,-6,0.966311562239732,0.992021730708691
Pseudodiploria166865,histone deacetylase,-0.5437921238346991,Chromatin structure and dynamics,64,-47,0.876235850844693,0.992021730708691
Pseudodiploria166918,protein localization to kinetochore,0.19002556398774684,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria166945,regulation of nucleic acid-templated transcription,-0.3439550369563219,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria167028,complement component C4b binding,-0.014701526221900747,Amino acid transport and metabolism,271,437,0.00348209405934168,0.029017450494514
Pseudodiploria167064,small ribosomal subunit rRNA binding,0.06370886444555252,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria167090,"hydrolase activity, acting on ester bonds",0.34190599760281665,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria167121,ORAI calcium release-activated calcium modulator,-0.24740955214373828,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria167319,UPF0468 protein C16orf80 homolog,0.12481580659799714,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria167375,Ligand-gated ion channel,-0.26421295738642114,Inorganic ion transport and metabolism,219,2,0.992021730708691,0.992021730708691
Pseudodiploria167480,helix loop helix domain,0.16644961577197007,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria167511,ubiquitin-like protein ligase activity,0.7282261864070974,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria167513,hydrolase activity,1.0962929199462714,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria167569,Belongs to the glycosyltransferase 43 family,-0.6467604230942328,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria167582,protein serine/threonine kinase activity,0.6852744897601954,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria167593,calcium ion binding,-0.15315229235381958,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria167615,dosage compensation by inactivation of X chromosome,-0.11071358418977194,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria167634,Belongs to the peptidase M10A family,0.13987778379287147,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria167684,sequence-specific DNA binding,0.29444586158670616,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria167722,serine-type endopeptidase activity. It is involved in the biological process described with proteolysis,-0.24825999802491325,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria167732,fucosyltransferase activity,-0.08167481221569894,Carbohydrate transport and metabolism,284,-6,0.966311562239732,0.992021730708691
Pseudodiploria167761,CDK-activating kinase assembly factor,0.06717476834755513,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria167849,"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity",-0.5154495749054873,Coenzyme transport and metabolism,60,767,0.0145288460355061,0.085269194913703
Pseudodiploria168090,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides,0.15509549541694495,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria168111,regulation of translation involved in cellular response to UV,0.05395334226163622,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria168157,spleen development,-0.23959377312060437,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria168198,"phosphotransferase activity, paired acceptors",0.12377789025995185,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria168210,Pyruvate dehydrogenase E1 component subunit beta,-0.3368769457681397,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria168310,E3 ubiquitin-protein ligase,0.05627463468417088,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria168311,structural constituent of ribosome,0.019005041828331973,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria168317,visceral mesoderm-endoderm interaction involved in midgut development,0.08208950866857945,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria168389,"Homogentisate 1,2-dioxygenase",0.695869712162032,Amino acid transport and metabolism,271,437,0.00348209405934168,0.029017450494514
Pseudodiploria168399,Beta-lactamase,0.5164284201014172,Defense mechanisms,47,277,0.433741224439166,0.8685393273321329
Pseudodiploria168408,neurexin family protein binding,-0.22338354947425917,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria168417,Belongs to the peptidase M10A family,-1.2601892651492965,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria168508,DNA polymerase zeta catalytic,-0.1542394838714442,"Replication, recombination and repair",265,9,0.953248180115215,0.992021730708691
Pseudodiploria168524,DNA-directed 5'-3' RNA polymerase activity,-0.10845107402394819,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria168620,sensory neuron axon guidance,-0.7195343967406519,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria168707,protein ubiquitination,-0.0409988075894481,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria168789,histone H3 acetylation,-0.31816178090747815,Chromatin structure and dynamics,64,-47,0.876235850844693,0.992021730708691
Pseudodiploria168861,NADP-retinol dehydrogenase activity,0.8067272326916279,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria168864,Anthrax toxin receptor 2,-0.18458144551801925,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria168902,serine-type endopeptidase activity,1.2797221872042799,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria168999,Sulfotransferase family,0.18315920622050014,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169012,activation of NF-kappaB-inducing kinase activity,-0.143386996874474,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169019,non-haem dioxygenase in morphine synthesis N-terminal,-0.01132169272102855,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria169154,negative regulation of transcription from RNA polymerase II promoter involved in heart development,0.05018562574331906,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria169174,carbonate dehydratase activity,-0.4605260477637959,Inorganic ion transport and metabolism,219,2,0.992021730708691,0.992021730708691
Pseudodiploria169221,molybdenum cofactor sulfurtransferase activity,-0.24096309645052455,Coenzyme transport and metabolism,60,767,0.0145288460355061,0.085269194913703
Pseudodiploria169238,Si dkey-5i3.5,-0.3362687030509689,"Cell cycle control, cell division, chromosome partitioning",116,-25,0.912760642332401,0.992021730708691
Pseudodiploria169296,mitochondrial respiratory chain complex IV assembly,0.31995283888770026,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169297,amine oxidase,0.5222819612520778,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria169328,heme binding,0.472764092225568,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria169340,Belongs to the eukaryotic ribosomal protein eS30 family,0.017793584364811682,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria169343,peptidyl-prolyl cis-trans isomerase activity,0.13163946729702566,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169448,Methyltransferase domain,0.28905109447289634,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria169558,histone monoubiquitination,0.2858066444565314,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169583,"mitochondrial electron transport, NADH to ubiquinone",0.048615701106636884,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria169594,phosphogluconate dehydrogenase (decarboxylating) activity,0.049811888385083686,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria169595,"Solute carrier family 25 (pyrimidine nucleotide carrier ), member 36",0.03098777612032061,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria169626,regulation of tubulin deacetylation,0.10568879344827943,Chromatin structure and dynamics,64,-47,0.876235850844693,0.992021730708691
Pseudodiploria169687,regulation of nucleic acid-templated transcription,0.06227975631075132,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria169731,14-3-3 homologues,0.43079624759186524,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169764,"Zinc finger, C3HC4 type (RING finger)",0.8290833478283128,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169778,regulation of intraciliary retrograde transport,-0.12291455498990579,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169779,protein transport,-0.19935805325130426,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria169788,Histone H3-like nucleosomal protein that is specifically found in centromeric nucleosomes. Replaces conventional H3 in the nucleosome core of centromeric chromatin at the inner plate of the kinetochore. The presence of CENPA subtly modifies the nucleosome structure and the way DNA is wrapped around the nucleosome and gives rise to protruding DNA ends that are less well-ordered and rigid compared to nucleosomes containing histone H3. May serve as an epigenetic mark that propagates centromere identity through replication and cell division,-0.2725691654794454,Chromatin structure and dynamics,64,-47,0.876235850844693,0.992021730708691
Pseudodiploria169843,threonine-type endopeptidase activity,0.23195975351188758,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria169844,ATPase activity,0.20984601168105396,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria169874,nuclear protein,-1.1032274179760386,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria169881,suppressor of cytokine signaling,0.20626295908288494,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria169885,Belongs to the G-protein coupled receptor 1 family,-0.12106337060508865,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria169914,hydrolase activity,-0.16711883717702358,"Replication, recombination and repair",265,9,0.953248180115215,0.992021730708691
Pseudodiploria169937,dynein intermediate chain binding,0.1551083210807749,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria170005,Methyltransferase domain,0.53488698675733,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria170014,gamma-glutamyl-peptidase activity,-0.3130589697992993,Coenzyme transport and metabolism,60,767,0.0145288460355061,0.085269194913703
Pseudodiploria170034,Homeodomain,0.009558004492614722,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria170065,spliceosomal tri-snRNP complex assembly,0.38887763930872965,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria170066,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",0.09423606986808404,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria170124,DNA-damage inducible protein 2,0.08909338678833625,"Replication, recombination and repair",265,9,0.953248180115215,0.992021730708691
Pseudodiploria170129,sulfurtransferase,-0.3433141705955214,Defense mechanisms,47,277,0.433741224439166,0.8685393273321329
Pseudodiploria170148,melanocortin receptor activity,-0.6528356631055738,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria170157,transcription by RNA polymerase I,0.7049517687982468,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria170208,SKI DACH domain containing 1,-0.19800343199815848,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria170224,Golgi vesicle fusion to target membrane,0.7585093508430218,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria170278,store-operated calcium channel activity,0.24570713605040737,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria170323,Homeodomain,-0.3351657946229987,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria170338,Golgi vesicle fusion to target membrane,0.12527973003092374,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria170347,Mitogen-activated protein kinase kinase kinase 4,-0.7446501721747791,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria170361,translation initiation factor activity,-0.016597659468436863,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria170362,rRNA pseudouridine synthesis,0.0074667306513735935,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria170377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",0.34807452211531903,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria170421,proteasome assembly,0.1579788188260424,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria170457,sphingolipid delta-4 desaturase activity,-0.24836441063381196,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria170465,organic anion transmembrane transporter activity,-0.11094519691778454,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria170534,structural constituent of ribosome,0.05529295801734128,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria170546,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family,0.5279042820982014,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria170549,intestinal epithelial cell development,0.058174742347901265,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria170580,Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine,-1.2437407319610914,"Replication, recombination and repair",265,9,0.953248180115215,0.992021730708691
Pseudodiploria170644,Protein kinase C and casein kinase substrate in neurons,-0.29830649891401184,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria170658,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,0.46974667770823236,Carbohydrate transport and metabolism,284,-6,0.966311562239732,0.992021730708691
Pseudodiploria170688,ubiquinol-cytochrome-c reductase activity,-0.18517265978894515,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria170692,serine arginine-rich splicing factor,-0.9952509372804859,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria170800,"subunit, beta",0.4551998932096779,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria170862,Limbic system-associated membrane protein,-0.18128403582108651,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria170865,Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine,-0.9775197166900538,"Replication, recombination and repair",265,9,0.953248180115215,0.992021730708691
Pseudodiploria170901,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity,0.19076799150540996,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria170937,"mitochondrial electron transport, NADH to ubiquinone",0.31994424267618793,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria170983,Rho guanyl-nucleotide exchange factor activity,-1.4370949379216285,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171038,G-protein coupled receptor signaling pathway,-0.7162070690248825,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171078,oxidoreductase activity,0.22885576258662538,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria171107,DNA binding,0.2478936112889886,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria171120,Rho GDP-dissociation inhibitor activity,0.4036259595398162,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171175,COG0277 FAD FMN-containing dehydrogenases,0.8396569187317852,Energy production and conversion,205,408,0.0170538389827406,0.085269194913703
Pseudodiploria171196,Belongs to the MYST (SAS MOZ) family,0.3999016356061952,Chromatin structure and dynamics,64,-47,0.876235850844693,0.992021730708691
Pseudodiploria171216,NADP-retinol dehydrogenase activity,0.10536907383754081,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria171291,Homeodomain,0.393590307361998,Transcription,473,-167,0.145897652712972,0.4559301647280375
Pseudodiploria171293,trafficking protein particle complex,-0.1630087391212801,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria171301,translation,-0.0434244038995807,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria171324,radial glial cell differentiation,-0.14740774713544846,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171377,thiol-dependent ubiquitin-specific protease activity,0.11032087170371008,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria171378,non-haem dioxygenase in morphine synthesis N-terminal,0.2814387057146996,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria171411,Isochorismatase family,0.0141581538743221,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria171434,ABC transporter transmembrane region,-0.10339012332277919,"Secondary metabolites biosynthesis, transport and catabolism",195,600,6.22411565442984e-4,0.0077801445680373005
Pseudodiploria171443,Belongs to the DEAD box helicase family,-0.07542359903051074,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria171450,Hsp70 protein binding,0.11209572409572092,"Posttranslational modification, protein turnover, chaperones",902,101,0.238744972934695,0.5968624323367375
Pseudodiploria171488,ATP-dependent RNA helicase activity,-0.490851571606133,RNA processing and modification,310,22,0.87669728069483,0.992021730708691
Pseudodiploria171525,GDA1/CD39 (nucleoside phosphatase) family,0.1315519987647325,Carbohydrate transport and metabolism,284,-6,0.966311562239732,0.992021730708691
Pseudodiploria171542,Immunoglobulin-binding protein,0.10107242398686427,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171553,"DNA replication, removal of RNA primer",0.624432616109719,"Replication, recombination and repair",265,9,0.953248180115215,0.992021730708691
Pseudodiploria171558,small ribosomal subunit rRNA binding,0.3039290022921401,"Translation, ribosomal structure and biogenesis",297,305,0.0328616327422217,0.11736297407936323
Pseudodiploria171559,Oxysterol-binding protein,0.14494793087844032,Lipid transport and metabolism,232,-96,0.552413357390375,0.8685393273321329
Pseudodiploria171567,"Signal-recognition-particle assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum membrane. SRP9 together with SRP14 and the Alu portion of the SRP RNA, constitutes the elongation arrest domain of SRP. The complex of SRP9 and SRP14 is required for SRP RNA binding",0.11492239264407814,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria171596,SHC (Src homology 2 domain containing) transforming protein,-0.26351687540300434,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171602,Belongs to the small Tim family,0.3299170277591492,"Intracellular trafficking, secretion, and vesicular transport",363,-124,0.33816043961161,0.7685464536627501
Pseudodiploria171635,Immunoglobulin C-2 Type,-0.5558932109365714,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171661,neuropeptide receptor activity,-1.2396983914307187,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
Pseudodiploria171663,succinate dehydrogenase cytochrome b560 subunit,0.18614376377169053,Carbohydrate transport and metabolism,284,-6,0.966311562239732,0.992021730708691
Pseudodiploria171702,gamma-aminobutyric acid:sodium symporter activity,0.2157099625793389,Signal transduction mechanisms,1063,-476,2.11992784522265e-9,5.299819613056625e-8
