gene,annot,lfc,KOG,nseqs,delta.rank,pval,padj
Acropora_000117,synaptic vesicle budding from presynaptic endocytic zone membrane,-0.130922948133021,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000120,Trypsin-like serine protease,-0.07827505094389696,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000137,"RNA phosphodiester bond hydrolysis, exonucleolytic",-0.05029453787689276,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000138,serotonin receptor activity,0.4375581155264425,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000141,"D-arabinono-1,4-lactone oxidase",0.15458578446050214,Defense mechanisms,65,301,0.465588981536274,0.5819862269203425
Acropora_000143,lysophospholipase activity,-0.13029938505225483,Lipid transport and metabolism,292,764,1.0099169830145e-4,5.0495849150725e-4
Acropora_000161,Vacuolar Protein,-0.11138890478511063,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000162,Notch homolog 2,0.04111380102721798,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000184,Cytochrome c oxidase subunit Va,1.0165560573161398,Energy production and conversion,266,1449,1.8787786285842e-12,2.3484732857302502e-11
Acropora_000189,Ribonuclease H protein,0.6024318553341436,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000194,endothelial cell proliferation,0.4085769423719063,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000201,Histone H3.3-like,0.007169165718776414,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000202,isocitrate dehydrogenase (NAD+) activity,-0.16887602273227362,Energy production and conversion,266,1449,1.8787786285842e-12,2.3484732857302502e-11
Acropora_000203,isocitrate dehydrogenase NAD subunit,0.4313407304287686,Energy production and conversion,266,1449,1.8787786285842e-12,2.3484732857302502e-11
Acropora_000204,Proprotein convertase subtilisin kexin type 5,-0.265231656426644,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000212,ubiquitin activating enzyme activity,-0.17241728932505235,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000213,Hematopoietic SH2 domain containing,-0.1466746415577197,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000215,aldehyde dehydrogenase (NAD) activity,-0.7218533462797855,Energy production and conversion,266,1449,1.8787786285842e-12,2.3484732857302502e-11
Acropora_000218,May antagonize Nodal signaling and subsequent organization of axial structures during mesodermal patterning,0.30901350366867986,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000219,acid phosphatase activity,-0.13286844020535676,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000221,acid phosphatase activity,0.6917205938034814,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000224,endopeptidase inhibitor activity,0.9185316738362624,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000227,endopeptidase inhibitor activity,-0.1793301913250144,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000228,serine-type endopeptidase inhibitor activity,0.3787605982385941,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000233,endopeptidase inhibitor activity,0.28819756831117677,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000236,protein heterodimerization activity,-0.2052608459584373,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000237,Histone H2A,-1.0932339764398182,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000238,"Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling",-0.45406768404556674,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000239,Core histone H2A/H2B/H3/H4,-1.075191467371497,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000240,nucleosome assembly,-0.9922150767632079,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000241,Caspase domain,1.0505895868600472,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000242,lymphoid tissue lymphoma translocation,1.3264396233213012,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000243,Belongs to the gluconokinase GntK GntV family,1.0247811177926187,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000245,Elongation factor,0.04644851805857399,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000246,miRNA binding,0.6423091429509548,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000248,Thioredoxin-like domain,1.1518703985575156,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000252,regulation of cell shape,0.27608344515973043,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000257,frizzled binding,-2.7250719398015164,Cell wall/membrane/envelope biogenesis,112,-153,0.62749138138416,0.6820558493306087
Acropora_000262,Failed axon connections homolog,-0.8770597521344917,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000263,Stimulated by retinoic acid gene 6 protein homolog,-1.4381449665593078,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000264,Belongs to the glycosyl hydrolase 18 family,-1.0683225718339882,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000270,zinc finger,-0.5815934269234637,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000272,"The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. The coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins",-0.016851519019453573,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000286,poly(A) RNA polymerase,0.24198362458345618,"Cell cycle control, cell division, chromosome partitioning",134,542,0.0599067612150293,0.09984460202504884
Acropora_000287,Hydrolyzes the sphingolipid ceramide into sphingosine and free fatty acid,-0.7806042644055605,Lipid transport and metabolism,292,764,1.0099169830145e-4,5.0495849150725e-4
Acropora_000293,Thrombospondin type 1 repeats,-0.7372210542515834,Inorganic ion transport and metabolism,289,-423,0.0322865119493812,0.05765448562389501
Acropora_000294,axoneme assembly,-0.21946562622922108,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000306,negative regulation of cellular response to hepatocyte growth factor stimulus,-0.6230193633422593,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000308,Conserved mid region of cactin,-0.33104477062537446,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000309,Death associated protein 3,0.18747246086374986,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000310,extracellular ligand-gated ion channel activity,-1.3334137914935453,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000311,acetylcholine-gated cation-selective channel activity,0.07399310944502012,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000313,acetylcholine-gated cation-selective channel activity,0.704657168945152,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000319,tRNA methyltransferase activity,-0.2374757060678018,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000323,transitional stage B cell differentiation,-0.8170068348970401,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000325,alpha-methylacyl-CoA racemase activity,0.8064245248904975,Lipid transport and metabolism,292,764,1.0099169830145e-4,5.0495849150725e-4
Acropora_000326,Chondroitin sulfate synthase,0.036799989172064757,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000328,hematopoietic progenitor cell differentiation,0.5347341790679528,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000331,protein auto-ADP-ribosylation,1.6217179273076685,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000332,Binds to the catalytic subunit of the cyclin dependent kinases and is essential for their biological function,0.18696372447882795,"Cell cycle control, cell division, chromosome partitioning",134,542,0.0599067612150293,0.09984460202504884
Acropora_000333,cyclin-dependent protein serine/threonine kinase activator activity,-0.08964788448208733,"Cell cycle control, cell division, chromosome partitioning",134,542,0.0599067612150293,0.09984460202504884
Acropora_000334,mannosylation,0.5676060230739741,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000336,Timeless interacting protein,0.09731261665600345,"Cell cycle control, cell division, chromosome partitioning",134,542,0.0599067612150293,0.09984460202504884
Acropora_000337,channel 1,-0.37204724800922273,Inorganic ion transport and metabolism,289,-423,0.0322865119493812,0.05765448562389501
Acropora_000338,vesicle docking,-0.064362985915585,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000341,Exocyst complex component 5,1.5082548583111681,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000342,Chloride channel protein,0.9259948436457824,Inorganic ion transport and metabolism,289,-423,0.0322865119493812,0.05765448562389501
Acropora_000347,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",-0.4063765342386758,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000357,nuclear-transcribed mRNA catabolic process,0.042628633589524845,RNA processing and modification,389,-511,0.00282946781439364,0.007859632817760111
Acropora_000363,negative regulation of non-canonical Wnt signaling pathway,-0.7186409256796977,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000366,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",-0.36623785324128705,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000367,zinc ion transmembrane transporter activity,-0.4689735415739757,Inorganic ion transport and metabolism,289,-423,0.0322865119493812,0.05765448562389501
Acropora_000370,MAP kinase activity,-0.42061437704696225,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000371,protein tyrosine phosphatase activity,0.05085800188503609,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000372,ribosomal protein,0.4697518641492617,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000373,phosphoacetylglucosamine mutase activity,-0.16709852799039676,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000374,asparagine-tRNA ligase activity,0.33681656198486554,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000375,DNA polymerase,-0.4927166783182211,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000378,ribosomal protein,0.13511362644585123,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000381,Fibrillin 2,-0.34167218709242264,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000385,microtubule depolymerization,0.21320549777250122,Cytoskeleton,281,-982,9.413816283877e-7,5.883635177423125e-6
Acropora_000386,outer dynein arm assembly,-0.14641417883930724,Cytoskeleton,281,-982,9.413816283877e-7,5.883635177423125e-6
Acropora_000388,"phenylalanyl-tRNA synthetase 2, mitochondrial",0.21406652048703276,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000389,Lipoxygenase,0.5992808243974789,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000390,regulator of nonsense transcripts,-0.33720926165615794,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000391,HAD-hyrolase-like,-0.5534043969907466,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000392,factor 13,-1.4420204827846548,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000393,DTW,0.6459591147501345,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000394,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,-0.3688592051995595,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000395,Calcium calmodulin-dependent protein kinase,-0.671384248252013,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000396,heparin binding,-0.2955086743727829,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000398,metal ion binding,0.4477894473691234,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000401,Thrombospondin 3a,0.23533729462715955,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000402,mitotic cell cycle checkpoint,-0.7205700537579726,"Cell cycle control, cell division, chromosome partitioning",134,542,0.0599067612150293,0.09984460202504884
Acropora_000407,neurohypophysis development,0.07067744681433949,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000417,protein transport,0.03047450088813297,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000420,post-chaperonin tubulin folding pathway,0.453641284760965,Cytoskeleton,281,-982,9.413816283877e-7,5.883635177423125e-6
Acropora_000421,cyclin A-associated protein in the,-0.20912731577059315,RNA processing and modification,389,-511,0.00282946781439364,0.007859632817760111
Acropora_000422,Insulin gene enhancer protein,0.5647895928880703,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000425,Glucose dehydrogenase C-terminus,0.9125825775576463,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000427,exocyst assembly,0.12601084929687822,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000429,alpha-galactosidase activity,0.39773637424568964,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000430,alpha-galactosidase activity,-0.5952303423758636,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000437,La ribonucleoprotein domain family member 6,0.7079186971493181,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000446,oligopeptide transmembrane transporter activity,-0.00800229402495264,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000447,snRNA transcription by RNA polymerase III,-0.5981568646829045,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000448,LSM domain,1.0595854243939467,RNA processing and modification,389,-511,0.00282946781439364,0.007859632817760111
Acropora_000449,tRNA export from nucleus,-0.1083028987233403,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000452,ATP-dependent RNA helicase,-0.1920785290129018,RNA processing and modification,389,-511,0.00282946781439364,0.007859632817760111
Acropora_000456,actin binding,-0.1253816668021166,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000464,Ribonuclease H protein,-0.05650982739750843,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000465,Kelch-like family member 3,0.018700804149992152,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000471,Kelch-like protein 18,0.05692078936604334,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000475,G-protein coupled receptor activity,0.16266381745934735,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000490,regulation of Golgi inheritance,0.5241872440288541,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000492,6-phosphofructo-2-kinase activity,-0.4365586146359282,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000497,FKBP-type peptidyl-prolyl cis-trans isomerase,-0.3153557545733653,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000498,structural constituent of ribosome,0.39768370851757906,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000500,phosphatidylinositol-4-phosphate binding,-0.7259408863878328,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000507,ubiquitin-like protein-specific protease activity,-0.12964937799594115,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000508,aryl hydrocarbon receptor binding,-0.5089275967778557,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000509,protein disulfide isomerase activity,0.17310651743382413,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000510,alpha-galactosidase activity,-0.14961054628136639,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000513,DBH-like monooxygenase protein 1,1.8229124481327763,Amino acid transport and metabolism,378,647,1.88819974775435e-4,7.867498948976459e-4
Acropora_000514,alpha-galactosidase activity,0.32588003651475067,Carbohydrate transport and metabolism,397,578,6.36380831651959e-4,0.002272788684471282
Acropora_000515,Thioredoxin-like domain,0.02728875948282272,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000518,heteroduplex DNA loop binding,0.04723064300108348,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000520,Kelch motif,-0.6229798713757232,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000521,positive regulation of cardioblast proliferation,0.06073447421399059,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000522,BTB And C-terminal Kelch,0.46528244551865167,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000533,protein tyrosine phosphatase activity,0.008918325428094252,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000534,protein tyrosine phosphatase activity,-0.6568468246414746,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000539,vesicle docking involved in exocytosis,-0.1292725226599018,"Intracellular trafficking, secretion, and vesicular transport",500,152,0.316975913467442,0.46614104921682653
Acropora_000542,threonine-type endopeptidase activity,0.015329466174601014,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000543,elongation factor Tu,-0.31256430722966577,"Translation, ribosomal structure and biogenesis",397,855,4.4687995957209e-7,3.7239996631007503e-6
Acropora_000550,NFX1-type zinc finger-containing protein,-0.5959110823536797,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000564,zinc ion binding,-0.3975350638789158,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000570,positive regulation of transcription by RNA polymerase II,-1.311143187490816,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000573,intein-mediated protein splicing,-1.0106676753768566,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000580,helicase activity,-0.5446283724213601,Chromatin structure and dynamics,119,284,0.352504023769034,0.4895889219014361
Acropora_000581,cAMP response element binding,-0.11084113118803533,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000583,extrinsic apoptotic signaling pathway in absence of ligand,-1.196329091127878,Coenzyme transport and metabolism,87,984,0.00579420948074898,0.013168657910793139
Acropora_000588,G-protein coupled receptor activity,0.11276850830400059,"Posttranslational modification, protein turnover, chaperones",1245,-248,0.0127190372979482,0.02649799437072542
Acropora_000596,protein serine/threonine kinase activity,0.21765926072448744,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000598,sequence-specific DNA binding,0.16466861402177946,Transcription,698,-315,0.0149965226461616,0.028839466627233846
Acropora_000601,NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 9,0.8637556421426037,Energy production and conversion,266,1449,1.8787786285842e-12,2.3484732857302502e-11
Acropora_000607,Broad-specificity nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates. May have a role in nuclear energy homeostasis. Has also ATPase activity. May be involved in regulation of Cajal body (CB) formation,0.0913014063602746,Nucleotide transport and metabolism,119,887,0.00368204632748755,0.009205115818718876
Acropora_000614,"negative regulation of transcription, DNA-templated",-0.6111296046833037,"Replication, recombination and repair",370,315,0.0719330765964038,0.11239543218188094
Acropora_000618,sarcomere organization,-1.7181950362022014,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
Acropora_000619,Rab guanyl-nucleotide exchange factor activity,0.6089361533060151,Signal transduction mechanisms,1514,-665,3.52408067888373e-13,8.810201697209325e-12
