gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annot,KOG
Pseudodiploria186793,1973.6031916650418,-0.7593440000710764,0.1594208182162028,-4.763142032311437,1.9060158291452632e-6,8.894559010694166e-4,7 transmembrane receptor (rhodopsin family),Function Unknown
Pseudodiploria187209,42.96291456923826,1.2955600103129403,0.30615004446008137,4.231781225437213,2.3184786866983003e-5,0.006528915929283335,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",Lipid transport and metabolism
Pseudodiploria187226,7.595918392831541,-1.9982795687530635,0.3799675688748543,-5.259079280556217,1.4477846501449162e-7,1.0748484859462234e-4,Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport,Function Unknown
Pseudodiploria187669,2.500353888414887,-2.448014080523606,0.6097787204218347,-4.014594144626941,5.954817190455872e-5,0.01389428988167368,NA,NA
Pseudodiploria188741,13.54242813934653,-0.8858160904375032,0.2420722882397879,-3.6593039908808,2.5290119542095463e-4,0.03823930681961091,NA,NA
Pseudodiploria190674,20.759248659680985,-0.8480712916698246,0.22478368287734302,-3.772832977972823,1.6140434291574636e-4,0.027177496214875106,nucleosome assembly,Chromatin structure and dynamics
Pseudodiploria190873,11.430282190002469,-1.176844788927785,0.3269285946146212,-3.5996997763839933,3.1858479375318624e-4,0.044473892618553765,Collagen triple helix,Function Unknown
Pseudodiploria190913,4.020500213300091,-1.7515520451634699,0.4627975191242213,-3.7847049147498324,1.5389106462700833e-4,0.026457923774241335,NA,NA
Pseudodiploria191268,148.4632346311211,-0.4232243959007772,0.10453602383208419,-4.048598563310586,5.1525234734821355e-5,0.012750934226118745,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",Signal transduction mechanisms
Pseudodiploria191546,11.584862380489819,-0.9386402491154758,0.24416217517759065,-3.8443311230855417,1.2088169519173663e-4,0.022957682878681794,NA,NA
Pseudodiploria191664,2.632909847397857,-2.3430886829256083,0.6200313320476498,-3.778984321949621,1.574693371282539e-4,0.026791111284539277,NA,NA
Pseudodiploria191681,24.510102995340368,0.6444437363184217,0.16462436871444142,3.9146314810553853,9.054238894282288e-5,0.018959344084655463,Neurotransmitter-gated ion-channel ligand binding domain,"Intracellular trafficking, secretion, and vesicular transport"
Pseudodiploria191982,1.9046292842582202,2.1295509104714703,0.47891794993298675,4.4465882115494955,8.724485057035522e-6,0.003216871445629824,"Mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase",Carbohydrate transport and metabolism
Pseudodiploria192756,10.175201401999248,-1.177130945050775,0.32124769785959967,-3.664247099337149,2.480672119470668e-4,0.03823930681961091,NA,NA
Pseudodiploria192866,30.492495105859696,-0.8358379856145711,0.17660666381946,-4.732765839849762,2.2148094472806517e-6,0.0010048467417343024,NA,NA
Pseudodiploria193009,24.432417584884433,-1.5030260002373381,0.3272188806652973,-4.593335192582423,4.362175456451615e-6,0.0018038347766906775,axonogenesis involved in innervation,Function Unknown
Pseudodiploria193157,5.844084216184544,1.1848595708679803,0.3118717711649037,3.7991882575402443,0.00014517079099279591,0.02549542504607888,guanyl-nucleotide exchange factor activity,
Pseudodiploria193327,2.2859974368010527,2.1004175543238026,0.5429297386048596,3.868672877859195,1.0942933631867679e-4,0.02130196539836138,NA,NA
Pseudodiploria193764,83.58918346575524,-0.4353312920049325,0.11904027634819962,-3.6570084122752164,2.551760091574033e-4,0.03823930681961091,Belongs to the ATG8 family,Cytoskeleton
Pseudodiploria194189,42.93633543785487,0.566385291417421,0.15877549998880763,3.56720836311236,3.608045814601561e-4,0.04511273000918003,RNA splicing,RNA processing and modification
Pseudodiploria195828,21.00517567867406,-0.62959483125939,0.17762313078582107,-3.544554295794723,3.9327749453862553e-4,0.047008796304302776,26s proteasome non-ATPase regulatory subunit,"Posttranslational modification, protein turnover, chaperones"
Pseudodiploria195860,88.15225454548799,-0.4093758519719477,0.11586547639550823,-3.533199575122258,4.1056241418451546e-4,0.04789797079196922,protein disulfide isomerase activity,"Posttranslational modification, protein turnover, chaperones"
Pseudodiploria196068,129.9253626045822,-0.9598475425000926,0.21602608912682694,-4.443201959447476,8.862989962244662e-6,0.003216871445629824,Four-disulfide core domains,Extracellular structures
Pseudodiploria196411,39.95771125238011,-0.8488527698876926,0.217989255664669,-3.894011965403816,9.859978285390617e-5,0.020130378166910618,Collagen triple helix,Function Unknown
Pseudodiploria196781,55.05442376204257,0.678207748531002,0.12345760502898098,5.493446502317913,3.941645480543433e-8,3.2954336428969884e-5,RNA splicing,RNA processing and modification
Pseudodiploria197058,9.910842691046863,1.1105845489307125,0.24480513466585951,4.536606433711353,5.716664514865893e-6,0.0022231019409834434,NA,NA
Pseudodiploria197101,7.1847088421570815,0.9286486877019166,0.25942133462156886,3.579692815383067,3.4399834805515553e-4,0.04494820015027884,X-ray repair cross-complementing protein 5,"Replication, recombination and repair"
Pseudodiploria197566,9.370294810497315,-1.0050494312633738,0.2596623033141652,-3.8706020028150387,1.085669175858042e-4,0.02130196539836138,NA,NA
Pseudodiploria197583,4.131015241410777,1.607671551031408,0.37913547083763877,4.240361756391499,2.231598409356089e-5,0.006508695860716607,NA,NA
Pseudodiploria197663,6.664284951152111,1.2479747350453898,0.27902926969335784,4.47255851121592,7.728924249687507e-6,0.002935733017910373,RNA-directed 5'-3' RNA polymerase activity,"Translation, ribosomal structure and biogenesis"
Pseudodiploria198757,46.056113519736655,0.4705871483828441,0.12499199650932755,3.7649382482479705,1.6659024729368503e-4,0.027764474582119975,sterol response element binding,Transcription
Pseudodiploria199221,42.7931087056713,-3.298094298143762,0.6504140285416631,-5.0707613203525765,3.962274427505047e-7,2.813731661932171e-4,NA,NA
Pseudodiploria199236,43.64452341005622,0.6419605535067467,0.1660741608776327,3.8655053267422996,1.108594293063563e-4,0.02130196539836138,Methyltransferase like 22,Function Unknown
Pseudodiploria199404,32.33361554941557,0.8259794552367675,0.14790851628709234,5.5843941645221475,2.345162778955301e-8,2.3939714792923082e-5,Sulfatase-modifying factor enzyme 1,Function Unknown
Pseudodiploria199449,38.05455790116461,0.6277601702493848,0.14819260495138223,4.236109962810459,2.274254335023542e-5,0.006516736149813949,CNDP dipeptidase 2 (metallopeptidase M20 family),Amino acid transport and metabolism
Pseudodiploria199807,68.55777010342793,0.44553993526798,0.11627729628321558,3.831701884285152,1.2725988607442044e-4,0.02389121516383344,deadenylation-dependent decapping of nuclear-transcribed mRNA,Transcription
Pseudodiploria199968,29.648227890103023,0.9970115500730542,0.21718078115495384,4.590698793746891,4.417644711175357e-6,0.0018038347766906775,NA,NA
Pseudodiploria200018,85.71827088445337,-0.3559015444545226,0.10045093210961685,-3.543038745187012,3.955445842729092e-4,0.047008796304302776,"negative regulation of DNA damage response, signal transduction by p53 class mediator",Function Unknown
Pseudodiploria200329,234.263598765009,0.5000758067570651,0.1311327160796226,3.813509105183359,1.370074755205283e-4,0.024590583490953725,NA,NA
Pseudodiploria200917,6.843348359397944,-1.5146624306211207,0.36893247183631583,-4.10552755923618,4.033931847527491e-5,0.010425236085605518,NA,NA
Pseudodiploria201662,46.965144874669306,-0.5654495578001199,0.1560440843466613,-3.6236526374427607,2.9047165348392365e-4,0.04235958496743683,negative regulation of dense core granule exocytosis,
Pseudodiploria201832,2.334563959256946,1.569420456474484,0.4371990736550482,3.5897158778354665,3.3103858269721483e-4,0.0447231190267278,NA,NA
Pseudodiploria201995,4.681973887830053,-1.5936491762828424,0.4461329165094003,-3.5721398652934035,3.540762120458192e-4,0.04511273000918003,protein kinase regulator activity,Function Unknown
Pseudodiploria202299,24.78343729358545,-0.590649095550919,0.16294957602506965,-3.6247353933590363,2.892574564830296e-4,0.04235958496743683,chaperone mediated protein folding independent of cofactor,"Posttranslational modification, protein turnover, chaperones"
Pseudodiploria202766,29.850228109390187,0.5123680209873092,0.14251509626157954,3.5951841905006505,3.241621484874128e-4,0.0444919358928144,protein import into mitochondrial matrix,"Intracellular trafficking, secretion, and vesicular transport"
Pseudodiploria202916,6.809743191354578,1.0313825240677146,0.28042032228866226,3.677987799350784,2.350812016190335e-4,0.03691905063503533,Solute carrier family 12,Inorganic ion transport and metabolism
Pseudodiploria203017,78.7231449588402,0.4182762201120132,0.1161894140082438,3.5999511976395366,3.1827691007892985e-4,0.044473892618553765,positive regulation of maintenance of mitotic sister chromatid cohesion,
Pseudodiploria203350,24.612147786052365,0.6645601310130612,0.1817164144402319,3.6571276901990646,2.550573391216941e-4,0.03823930681961091,poly(G) binding,RNA processing and modification
Pseudodiploria203705,77.39039462341525,-0.45258861858144395,0.12149822083688917,-3.725063753723951,1.9526586593720562e-4,0.03157700384507306,"protein complex 3, delta 1 subunit","Intracellular trafficking, secretion, and vesicular transport"
Pseudodiploria203879,47.9892421071478,-0.6704749634513169,0.1571029601838405,-4.267742394330017,1.9746116176176196e-5,0.005863878463736105,NA,NA
Pseudodiploria203983,106.12692253624489,-0.3717139434613763,0.10376318525253048,-3.5823297304986244,3.405435769645011e-4,0.04485563098839675,polycystic kidney disease protein 1-like,
Pseudodiploria205012,158.96110709567404,0.5596341065510195,0.0847168933241348,6.605932826287749,3.950219878862315e-11,6.451894128145819e-8,RNA recognition motif,RNA processing and modification
Pseudodiploria205124,27.249125261046807,-1.0671505904899976,0.24438482428112,-4.366681088439584,1.2614870522472065e-5,0.004120773604870725,NA,NA
Pseudodiploria205158,1.7885068212948083,-2.540883632515748,0.6808358362287305,-3.7320063035902304,1.899607467963668e-4,0.031026288774250593,NA,NA
Pseudodiploria205213,3.5059669311124324,1.311650844281027,0.35866949133484133,3.6569902820547275,2.551940515115159e-4,0.03823930681961091,Zinc finger protein,Function Unknown
Pseudodiploria205306,19.546373248568433,0.647615511624687,0.17948952485191869,3.6080964176543375,3.084518672319184e-4,0.04419249427630634,positive regulation of mitotic centrosome separation,"Intracellular trafficking, secretion, and vesicular transport"
Pseudodiploria205518,98.31234747159674,0.4148461683666137,0.10556867521683189,3.9296331749408044,8.507554805919162e-5,0.018283406926983905,NA,NA
Pseudodiploria293394,4.346807098785049,-1.4181944824610475,0.3955955951284584,-3.584960247094079,3.3712955216330795e-4,0.0447669672803521,NA,NA
Pseudodiploria37249,6.22574855753294,-1.0809372202393497,0.282653015233529,-3.8242550476465826,1.311680795330598e-4,0.024345093670607564,NA,NA
Pseudodiploria54417,12.302383620951836,2.1700195138778016,0.6141135401488896,3.5335803104938672,4.099715144654965e-4,0.04789797079196922,NA,NA
Pseudodiploria62723,3.818317913752088,1.7688136155604737,0.448273697901971,3.9458340380864367,7.952268256451026e-5,0.01773414747132298,NA,NA
Pseudodiploria74531,4.162747383236654,1.3000348647833453,0.3571912202933212,3.6396047576862953,2.7305683623364476e-4,0.04054397551094654,NA,NA
Pseudodiploria84865,3.632802527603724,4.688832215935929,0.8882367821331689,5.278808883229693,1.300263343798091e-7,1.0112952949644867e-4,cellular macromolecule catabolic process,"Posttranslational modification, protein turnover, chaperones"
Pseudodiploria95707,11.57065794724707,-1.3996783468863814,0.27781708649768794,-5.038129096131133,4.7010433955007106e-7,2.8437830288412263e-4,NA,NA
