gene,annot,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pseudodiploria189627,cysteine-type peptidase activity,369.1431443250619,0.41130250972890475,0.08499752019182477,4.838994229486528,1.3049783509784262e-6,6.875552066622786e-4
Pseudodiploria190674,nucleosome assembly,20.759248659680985,-0.8480712916698246,0.22478368287734302,-3.772832977972823,1.6140434291574636e-4,0.027177496214875106
Pseudodiploria190873,Collagen triple helix,11.430282190002469,-1.176844788927785,0.3269285946146212,-3.5996997763839933,3.1858479375318624e-4,0.044473892618553765
Pseudodiploria190913,NA,4.020500213300091,-1.7515520451634699,0.4627975191242213,-3.7847049147498324,1.5389106462700833e-4,0.026457923774241335
Pseudodiploria191268,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",148.4632346311211,-0.4232243959007772,0.10453602383208419,-4.048598563310586,5.1525234734821355e-5,0.012750934226118745
Pseudodiploria191546,NA,11.584862380489819,-0.9386402491154758,0.24416217517759065,-3.8443311230855417,1.2088169519173663e-4,0.022957682878681794
Pseudodiploria191664,NA,2.632909847397857,-2.3430886829256083,0.6200313320476498,-3.778984321949621,1.574693371282539e-4,0.026791111284539277
Pseudodiploria191681,Neurotransmitter-gated ion-channel ligand binding domain,24.510102995340368,0.6444437363184217,0.16462436871444142,3.9146314810553853,9.054238894282288e-5,0.018959344084655463
Pseudodiploria191823,NA,62.0581884008907,-1.1213501281072311,0.20238581989458157,-5.540655608635617,3.0134133044313054e-8,2.7343377500709175e-5
Pseudodiploria191982,"Mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase",1.9046292842582202,2.1295509104714703,0.47891794993298675,4.4465882115494955,8.724485057035522e-6,0.003216871445629824
Pseudodiploria192509,positive regulation of protein folding,53.645487179473186,-1.1420288775689074,0.13200000461598482,-8.651733618429063,5.0722930337548966e-18,2.0711440530079683e-14
Pseudodiploria192650,Berberine and berberine like,34.23889850082626,1.3100499727652217,0.3105768739727682,4.218118226278782,2.463496482873042e-5,0.006819709839790745
Pseudodiploria192756,NA,10.175201401999248,-1.177130945050775,0.32124769785959967,-3.664247099337149,2.480672119470668e-4,0.03823930681961091
Pseudodiploria192866,NA,30.492495105859696,-0.8358379856145711,0.17660666381946,-4.732765839849762,2.2148094472806517e-6,0.0010048467417343024
Pseudodiploria193009,axonogenesis involved in innervation,24.432417584884433,-1.5030260002373381,0.3272188806652973,-4.593335192582423,4.362175456451615e-6,0.0018038347766906775
Pseudodiploria193157,guanyl-nucleotide exchange factor activity,5.844084216184544,1.1848595708679803,0.3118717711649037,3.7991882575402443,0.00014517079099279591,0.02549542504607888
Pseudodiploria193327,NA,2.2859974368010527,2.1004175543238026,0.5429297386048596,3.868672877859195,1.0942933631867679e-4,0.02130196539836138
Pseudodiploria193764,Belongs to the ATG8 family,83.58918346575524,-0.4353312920049325,0.11904027634819962,-3.6570084122752164,2.551760091574033e-4,0.03823930681961091
Pseudodiploria193907,Hepatic leukemia factor,155.7378340113032,0.5292726178009062,0.13353860089366326,3.9634428866179734,7.387654384961697e-5,0.016994726629518224
Pseudodiploria194189,RNA splicing,42.93633543785487,0.566385291417421,0.15877549998880763,3.56720836311236,3.608045814601561e-4,0.04511273000918003
Pseudodiploria194315,NA,97.27484897420675,0.5511889058990191,0.1532591668655469,3.596449838348482,3.2258975519970694e-4,0.0444919358928144
Pseudodiploria195306,"ATPase activity, coupled to transmembrane movement of substances",2.280355085085113,1.7908587052877547,0.5033949875141261,3.557561655771354,3.743132612554874e-4,0.04631559466731724
Pseudodiploria195828,26s proteasome non-ATPase regulatory subunit,21.00517567867406,-0.62959483125939,0.17762313078582107,-3.544554295794723,3.9327749453862553e-4,0.047008796304302776
Pseudodiploria195860,protein disulfide isomerase activity,88.15225454548799,-0.4093758519719477,0.11586547639550823,-3.533199575122258,4.1056241418451546e-4,0.04789797079196922
Pseudodiploria195930,protein refolding,235.013830091385,-0.5045907098182671,0.0851037009755009,-5.9291276881545425,3.045482009620819e-9,3.826296743318218e-6
Pseudodiploria196007,NA,11.087177082923011,-1.5181740486421516,0.27656972056095014,-5.489299571778603,4.035307222062069e-8,3.2954336428969884e-5
Pseudodiploria196068,Four-disulfide core domains,129.9253626045822,-0.9598475425000926,0.21602608912682694,-4.443201959447476,8.862989962244662e-6,0.003216871445629824
Pseudodiploria196411,Collagen triple helix,39.95771125238011,-0.8488527698876926,0.217989255664669,-3.894011965403816,9.859978285390617e-5,0.020130378166910618
Pseudodiploria196574,protein disulfide isomerase activity,121.16965564578,-0.43983134727333106,0.0964991212443519,-4.557879300886115,5.167271658414161e-6,0.0020584645852897193
Pseudodiploria196661,NA,27.605230711301232,0.9714012996028086,0.23564674898692659,4.122277535247052,3.751448387685556e-5,0.009882646212269064
Pseudodiploria196781,RNA splicing,55.05442376204257,0.678207748531002,0.12345760502898098,5.493446502317913,3.941645480543433e-8,3.2954336428969884e-5
Pseudodiploria196940,sulfuric ester hydrolase activity,36.19043156196917,-0.7922727602302855,0.1634986700101971,-4.845744373216449,1.2613784274478912e-6,6.867364618502135e-4
Pseudodiploria197058,NA,9.910842691046863,1.1105845489307125,0.24480513466585951,4.536606433711353,5.716664514865893e-6,0.0022231019409834434
Pseudodiploria197101,X-ray repair cross-complementing protein 5,7.1847088421570815,0.9286486877019166,0.25942133462156886,3.579692815383067,3.4399834805515553e-4,0.04494820015027884
Pseudodiploria197331,NA,29.598022401184316,1.1872843507380264,0.1990734562379808,5.964051527385432,2.460590884399287e-9,3.3490692429077964e-6
Pseudodiploria197459,-,16.725743662721687,0.9437094219439123,0.26553917738408184,3.5539366779724175,3.79510577555886e-4,0.046605611001656284
Pseudodiploria197566,NA,9.370294810497315,-1.0050494312633738,0.2596623033141652,-3.8706020028150387,1.085669175858042e-4,0.02130196539836138
Pseudodiploria197583,NA,4.131015241410777,1.607671551031408,0.37913547083763877,4.240361756391499,2.231598409356089e-5,0.006508695860716607
Pseudodiploria197663,RNA-directed 5'-3' RNA polymerase activity,6.664284951152111,1.2479747350453898,0.27902926969335784,4.47255851121592,7.728924249687507e-6,0.002935733017910373
Pseudodiploria197974,NA,12.82283834853562,0.936150050234186,0.19868895492061076,4.711636087714282,2.457359118346737e-6,0.0010847580129718178
Pseudodiploria198730,NA,11.89522099640254,2.39022251488781,0.6146681111744835,3.8886392045305023,1.0080784536185491e-4,0.020327093065372545
Pseudodiploria198757,sterol response element binding,46.056113519736655,0.4705871483828441,0.12499199650932755,3.7649382482479705,1.6659024729368503e-4,0.027764474582119975
Pseudodiploria199221,NA,42.7931087056713,-3.298094298143762,0.6504140285416631,-5.0707613203525765,3.962274427505047e-7,2.813731661932171e-4
Pseudodiploria199236,Methyltransferase like 22,43.64452341005622,0.6419605535067467,0.1660741608776327,3.8655053267422996,1.108594293063563e-4,0.02130196539836138
Pseudodiploria199404,Sulfatase-modifying factor enzyme 1,32.33361554941557,0.8259794552367675,0.14790851628709234,5.5843941645221475,2.345162778955301e-8,2.3939714792923082e-5
Pseudodiploria199449,CNDP dipeptidase 2 (metallopeptidase M20 family),38.05455790116461,0.6277601702493848,0.14819260495138223,4.236109962810459,2.274254335023542e-5,0.006516736149813949
Pseudodiploria199715,NA,18.518276893894395,0.8400767915055511,0.21348390595322894,3.935082542894822,8.316810756684026e-5,0.018111796011856026
Pseudodiploria199807,deadenylation-dependent decapping of nuclear-transcribed mRNA,68.55777010342793,0.44553993526798,0.11627729628321558,3.831701884285152,1.2725988607442044e-4,0.02389121516383344
Pseudodiploria199968,NA,29.648227890103023,0.9970115500730542,0.21718078115495384,4.590698793746891,4.417644711175357e-6,0.0018038347766906775
Pseudodiploria200018,"negative regulation of DNA damage response, signal transduction by p53 class mediator",85.71827088445337,-0.3559015444545226,0.10045093210961685,-3.543038745187012,3.955445842729092e-4,0.047008796304302776
Pseudodiploria200175,cytochrome P450,17.427261805462063,1.6551048105272768,0.3282024115488752,5.042939211556653,4.584349219708532e-7,2.8437830288412263e-4
Pseudodiploria200329,NA,234.263598765009,0.5000758067570651,0.1311327160796226,3.813509105183359,1.370074755205283e-4,0.024590583490953725
Pseudodiploria200760,NA,167.54777602833997,1.0723557459592787,0.19315003032544445,5.551931543331541,2.825302416040317e-8,2.7144508447756764e-5
Pseudodiploria200917,NA,6.843348359397944,-1.5146624306211207,0.36893247183631583,-4.10552755923618,4.033931847527491e-5,0.010425236085605518
Pseudodiploria201046,sphingolipid delta-4 desaturase activity,33.14388072014423,0.4878913980596595,0.13747172519855141,3.5490308814775866,3.8665173247716617e-4,0.047008796304302776
Pseudodiploria201662,negative regulation of dense core granule exocytosis,46.965144874669306,-0.5654495578001199,0.1560440843466613,-3.6236526374427607,2.9047165348392365e-4,0.04235958496743683
Pseudodiploria201832,NA,2.334563959256946,1.569420456474484,0.4371990736550482,3.5897158778354665,3.3103858269721483e-4,0.0447231190267278
Pseudodiploria201858,NA,126.56100492307445,-0.479393692542914,0.1353474855304222,-3.5419475335222255,3.971844664173014e-4,0.047008796304302776
Pseudodiploria201995,protein kinase regulator activity,4.681973887830053,-1.5936491762828424,0.4461329165094003,-3.5721398652934035,3.540762120458192e-4,0.04511273000918003
Pseudodiploria202299,chaperone mediated protein folding independent of cofactor,24.78343729358545,-0.590649095550919,0.16294957602506965,-3.6247353933590363,2.892574564830296e-4,0.04235958496743683
Pseudodiploria202766,protein import into mitochondrial matrix,29.850228109390187,0.5123680209873092,0.14251509626157954,3.5951841905006505,3.241621484874128e-4,0.0444919358928144
Pseudodiploria202916,Solute carrier family 12,6.809743191354578,1.0313825240677146,0.28042032228866226,3.677987799350784,2.350812016190335e-4,0.03691905063503533
Pseudodiploria202962,glycoside hydrolase family 63,83.04778930266656,-0.7440076379560348,0.1500934889557333,-4.9569614453793065,7.160417861915601e-7,4.032796722023018e-4
Pseudodiploria203017,positive regulation of maintenance of mitotic sister chromatid cohesion,78.7231449588402,0.4182762201120132,0.1161894140082438,3.5999511976395366,3.1827691007892985e-4,0.044473892618553765
Pseudodiploria203156,Domain of unknown function (DUF4062),198.4037247997928,-0.992225865027576,0.10491383328527046,-9.457531327919568,3.1529900822411456e-21,1.7165929004414877e-17
Pseudodiploria203173,NA,616.7560336782094,-0.3663708001391251,0.10208499359999648,-3.5888800813828694,3.321015497514657e-4,0.0447231190267278
Pseudodiploria203350,poly(G) binding,24.612147786052365,0.6645601310130612,0.1817164144402319,3.6571276901990646,2.550573391216941e-4,0.03823930681961091
Pseudodiploria203705,"protein complex 3, delta 1 subunit",77.39039462341525,-0.45258861858144395,0.12149822083688917,-3.725063753723951,1.9526586593720562e-4,0.03157700384507306
Pseudodiploria203879,NA,47.9892421071478,-0.6704749634513169,0.1571029601838405,-4.267742394330017,1.9746116176176196e-5,0.005863878463736105
Pseudodiploria203983,polycystic kidney disease protein 1-like,106.12692253624489,-0.3717139434613763,0.10376318525253048,-3.5823297304986244,3.405435769645011e-4,0.04485563098839675
Pseudodiploria204288,NA,318.29992437468223,0.5508354358002419,0.09569875117834617,5.755931284554524,8.616543282790837e-9,1.0052428674130196e-5
Pseudodiploria205012,RNA recognition motif,158.96110709567404,0.5596341065510195,0.0847168933241348,6.605932826287749,3.950219878862315e-11,6.451894128145819e-8
Pseudodiploria205097,"protein F13E9.13, mitochondrial-like",408.1416156044513,0.5731691193012349,0.13329601447632022,4.299971920038594,1.7081975206316062e-5,0.005365382712399236
Pseudodiploria205124,NA,27.249125261046807,-1.0671505904899976,0.24438482428112,-4.366681088439584,1.2614870522472065e-5,0.004120773604870725
Pseudodiploria205158,NA,1.7885068212948083,-2.540883632515748,0.6808358362287305,-3.7320063035902304,1.899607467963668e-4,0.031026288774250593
Pseudodiploria205213,Zinc finger protein,3.5059669311124324,1.311650844281027,0.35866949133484133,3.6569902820547275,2.551940515115159e-4,0.03823930681961091
Pseudodiploria205306,positive regulation of mitotic centrosome separation,19.546373248568433,0.647615511624687,0.17948952485191869,3.6080964176543375,3.084518672319184e-4,0.04419249427630634
Pseudodiploria205518,NA,98.31234747159674,0.4148461683666137,0.10556867521683189,3.9296331749408044,8.507554805919162e-5,0.018283406926983905
Pseudodiploria267186,NA,2.7130100454756807,3.5276251472925018,0.8741678548523859,4.035409364129713,5.4507178393988165e-5,0.013092143304544246
Pseudodiploria293394,NA,4.346807098785049,-1.4181944824610475,0.3955955951284584,-3.584960247094079,3.3712955216330795e-4,0.0447669672803521
Pseudodiploria37249,NA,6.22574855753294,-1.0809372202393497,0.282653015233529,-3.8242550476465826,1.311680795330598e-4,0.024345093670607564
Pseudodiploria54417,NA,12.302383620951836,2.1700195138778016,0.6141135401488896,3.5335803104938672,4.099715144654965e-4,0.04789797079196922
Pseudodiploria62723,NA,3.818317913752088,1.7688136155604737,0.448273697901971,3.9458340380864367,7.952268256451026e-5,0.01773414747132298
Pseudodiploria67717,NA,90.78277244579833,-0.852079302163677,0.17830079404751714,-4.7788867498626955,1.7626843858502475e-6,8.467624727674144e-4
Pseudodiploria74531,NA,4.162747383236654,1.3000348647833453,0.3571912202933212,3.6396047576862953,2.7305683623364476e-4,0.04054397551094654
Pseudodiploria84865,cellular macromolecule catabolic process,3.632802527603724,4.688832215935929,0.8882367821331689,5.278808883229693,1.300263343798091e-7,1.0112952949644867e-4
Pseudodiploria95707,NA,11.57065794724707,-1.3996783468863814,0.27781708649768794,-5.038129096131133,4.7010433955007106e-7,2.8437830288412263e-4
